OID,OID1,OID_,FID_,Shape_1,POINT_X,POINT_Y,SnapDist,FldRchLen,RchID,pnet_Bankf,fld_Bankf,dif_Bankf,pdif_Bankf,rtio_Bankf,pnet_Slope,fld_Slope,dif_Slope,pdif_Slope,rtio_Slope,pnet_Sinuo,fld_Sinuo,dif_Sinuo,pdif_Sinuo,rtio_Sinuo,pnet_03_D5,fld_03_D5,dif_03_D5,pdif_03_D5,rtio_03_D5,pnet_04_D5,fld_04_D5,dif_04_D5,pdif_04_D5,rtio_04_D5,pnet_Reach,fld_Reach,dif_Reach,pdif_Reach,rtio_Reach,pnet_Deveg,fld_Deveg,dif_Deveg,pdif_Deveg,rtio_Deveg,pnet_G_Inv,fld_G_Inv,dif_G_Inv,pdif_G_Inv,rtio_G_Inv,pnet_X_Inv,fld_X_Inv,dif_X_Inv,pdif_X_Inv,rtio_X_Inv,pnet_R_Inv,fld_R_Inv,dif_R_Inv,pdif_R_Inv,rtio_R_Inv,pnet_Conif,fld_Conif,dif_Conif,pdif_Conif,rtio_Conif,LWFrq,LWVol,RPD_Index,BankAngle_,D50_Index,LWFrq_Inde,PTF6_Index,PoolPct_In,TotalIndex,Geo_Cond,RS_Type
-1,-1,-1,239, ,841351.8515,4971168.091,50,120.214809,7512,4.623579979,11.68000031,-7.056419849,0.604146004,0.395853996,0.0146322,0.0069,0.00773216,0.528436005,2.120599985,1.019199967,1.379999995,-0.360803992,0.261451989,0.738547981,0.152191997,0.039999999,0.112191997,0.737173975,3.804800034,0.114143997,0.039999999,0.074143998,0.649564981,2.853600025,120.2149963,177.5,-57.28519821,0.322733015,0.677267015,0,84.85230255,-84.85230255,1,0,0,1.647250056,-1.647250056,1,0,0,1.902230024,-1.902230024,1,0,0,1.506760001,-1.506760001,1,0,7.9999998,37,-36.91999817,0.99783802,0.00216216,822.54,591.67,7.77,2.38,10,10,8.4,6.12,79.4,,
-1,-1,-1,240, ,856584.4664,4967946.175,10,113.8045363,7505,3.183199883,11.68000031,-8.496800423,0.727465987,0.272534013,0.0221952,0.0069,0.0152952,0.689122021,3.216700077,1.001860023,1.379999995,-0.378138006,0.274013013,0.725987017,0.221056998,0.039999999,0.181057006,0.819051027,5.526420116,0.165793002,0.039999999,0.125792995,0.758735001,4.144820213,113.8050003,177.5,-63.69549942,0.358848006,0.641152024,0,84.85230255,-84.85230255,1,0,0,1.647250056,-1.647250056,1,0,0,1.902230024,-1.902230024,1,0,0,1.506760001,-1.506760001,1,0,73.6841977,37,-36.26319885,0.980085015,0.0199147,0,0,0,0,0,0,0,0,0,,
-1,-1,-1,241, ,849109.5317,4979228.265,999,129.6013579,7507,2.558389902,2.789999962,-0.23161,0.083014399,0.916985989,0.091966704,0.067599997,0.024366699,0.264950991,1.360450029,1.005149961,1.139999986,-0.134852007,0.118290998,0.88170898,0.275043994,0.029999999,0.245043993,0.890927017,9.168129921,0.206283003,0.029999999,0.176283002,0.854569018,6.876100063,129.6009979,169,-39.39860153,0.233127996,0.766871989,0,104.8330002,-104.8330002,1,0,0,0.227118,-0.227118,1,0,0,0,0,0,0,0,0.138889,-0.138889,1,0,100,85,-84,0.988234997,0.0117647,798.82,248.15,10,5.85,0,9.04,1.41,10,58.71,,
-1,-1,-1,242, ,817040.4944,4986417.641,40,133.9550014,8670,3.479559898,5.320000172,-1.840440035,0.345946997,0.654052973,0.035000101,0.027899999,0.00710014,0.202859998,1.254490018,1.01760006,1.25,-0.232396007,0.185917005,0.81408298,0.202230006,0.050000001,0.152229995,0.752757013,4.04460001,0.151672006,0.050000001,0.101672001,0.670341015,3.033440113,133.9550018,182.3999939,-48.44499969,0.265597999,0.734402001,0,111.0569992,-111.0569992,1,0,0,4.410109997,-4.410109997,1,0,0,6.403289795,-6.403289795,1,0,0,5.858109951,-5.858109951,1,0,100,72,-71,0.986110985,0.0138889,126.1,9.64,2.36,0,10,4.45,7.93,4.73,41.84,,
-1,-1,-1,243, ,800775.3183,4988085.181,10,168.128018,8104,5.518670082,6.010000229,-0.491329998,0.081752099,0.918247998,0.024423201,0.0166,0.00782322,0.320318997,1.471279979,1.03113997,1.120000005,-0.088861197,0.079340301,0.920660019,0.127507001,0.079999998,0.047506999,0.372583002,1.593840003,0.0956304,0.079999998,0.0156304,0.163445994,1.195379972,168.128006,192.3000031,-24.17200088,0.125698999,0.874301016,0,110.8440018,-110.8440018,1,0,0,0.187951997,-0.187951997,1,0,0,2.602699995,-2.602699995,1,0,0,0.660256028,-0.660256028,1,0,100,81,-80,0.987653971,0.0123457,5.2,0.63,0,0,9.09,0,9.24,0.34,15.14,,
-1,-1,-1,244, ,837322.0978,4995554.092,20,73.77135683,8646,2.812069893,3.690000057,-0.877929986,0.237921,0.762079,0.012288,0.0121,0.000188006,0.0152999,1.015540004,1.057790041,1.74000001,-0.682210982,0.392075002,0.607924998,0.250232011,0.005,0.245232001,0.980018973,50.04639816,0.187674001,0.005,0.182674006,0.973357975,37.53480148,73.77140045,130.5,-56.72859955,0.434702009,0.565298021,0,56.58330154,-56.58330154,1,0,0,7.805600166,-7.805600166,1,0,0,7.044630051,-7.044630051,1,0,0,4.319439888,-4.319439888,1,0,2.94118,2,-1.970589995,0.985293984,0.0147059,145.59,59.18,9.57,5.41,1.92,5.91,10,5.4,63.45,,
-1,-1,-1,245, ,774346.8968,4986887.945,10,113.7114857,8210,2.614720106,4.380000114,-1.765280008,0.403032005,0.596967995,0.034134299,0.028200001,0.00593431,0.173851997,1.21044004,1.013939977,1.070000052,-0.0560592,0.052391801,0.947607994,0.269118994,0.039999999,0.229119003,0.851366997,6.727970123,0.201839,0.039999999,0.161838993,0.801822007,5.045979977,113.7109985,121.6999969,-7.988510132,0.065641001,0.934359014,0,83.11250305,-83.11250305,1,0,0,18.60429955,-18.60429955,1,0,0,13.8465004,-13.8465004,1,0,0,13.62860012,-13.62860012,1,0,93.75,49,-48.0625,0.980867028,0.0191327,65.74,26.93,7.1,0,9.69,2.19,10,0,40.62,,
-1,-1,-1,246, ,770657.4254,4980415.684,30,135.2140394,4397,6.1865201,7.460000038,-1.273480058,0.170708001,0.829291999,0.016260199,0.0138,0.00246017,0.151299998,1.178269982,1.111889958,1.559999943,-0.448109001,0.287248999,0.712750971,0.113742001,0.07,0.043742001,0.384571999,1.62488997,0.085306898,0.07,0.0153069,0.179433003,1.218670011,135.2140045,165.8000031,-30.58600044,0.184475005,0.815524995,0,0,0,0,0,0,0,0,0,0,0,14.28569984,-14.28569984,1,0,0,0,0,0,0,0,0,0,0,0,84.44,89.85,1.46,0,7.27,3.17,9.03,2.51,26.94,,
-1,-1,-1,247, ,826084.4958,4995747.437,20,125.3364402,8647,2.19453001,4.21999979,-2.025470018,0.479968995,0.520030975,0.0231413,0.0165,0.00664128,0.28698799,1.402500033,1.021669984,1.320000052,-0.298325986,0.226005003,0.773994982,0.320647001,0.002,0.318646997,0.99376303,160.3240051,0.240484998,0.002,0.238484994,0.991683006,120.2429962,125.3359985,172,-46.66360092,0.271299988,0.728699982,0,59.70240021,-59.70240021,1,0,0,15.33399963,-15.33399963,1,0,0,8.803219795,-8.803219795,1,0,0,7.465280056,-7.465280056,1,0,87.5,42,-41.125,0.979166985,0.0208333,488.37,275.72,1.52,0,0.98,6.9,0,3.43,0.72,,
-1,-1,-1,248, ,781896.618,4994445.137,20,120.8552957,8109,2.208760023,2.980000019,-0.771239996,0.258805007,0.741195023,0.045968,0.031399999,0.014568,0.316915989,1.463950038,1.350710034,1.370000005,-0.0192906,0.0140807,0.985918999,0.318581015,0.009,0.309581012,0.971750021,35.39789963,0.238936007,0.009,0.229936004,0.962333024,26.54840088,120.8550034,140.3000031,-19.44470024,0.138594002,0.861406028,0,97.68479919,-97.68479919,1,0,0,5.218649864,-5.218649864,1,0,0,0.700402975,-0.700402975,1,0,0,3.348680019,-3.348680019,1,0,85.7142985,59,-58.14289856,0.985472023,0.0145278,370.63,300.86,1.68,0,4.54,6.38,4.67,2.58,18.06,,
-1,-1,-1,249, ,799767.1612,4996819.346,30,130.7638804,8105,1.591259956,3.299999952,-1.708739996,0.517799973,0.482199997,0.005861,0.007,-0.001139,0.162714005,0.837285995,1.01888001,1.019999981,-0.00111708,0.00109518,0.998905003,0.442209005,0.009,0.433209002,0.979647994,49.13430023,0.331656992,0.009,0.322656989,0.972863972,36.85079956,130.7640076,127.0999985,3.66388011,0.0280191,1.028830051,0,51.21879959,-51.21879959,1,0,0,34.38069916,-34.38069916,1,0,0,53.13529968,-53.13529968,1,0,0,21.5625,-21.5625,1,0,35.2941006,1,-0.647059023,0.647059023,0.352941006,7.87,1.31,0,0,9.04,0,0,0,0,,
-1,-1,-1,250, ,838540.0466,5007670.059,30,69.65505244,8720,2.045779943,2.809999943,-0.764219999,0.271964014,0.728035986,0.042941201,0.041099999,0.00184118,0.042876799,1.044800043,1.016710043,1.649999976,-0.633292019,0.383814007,0.616186023,0.343962014,0.01,0.333961993,0.970927,34.39619827,0.257970989,0.01,0.247970998,0.961236,25.79710007,69.65509796,130.5,-60.84489822,0.466244996,0.533755004,0,68.22619629,-68.22619629,1,0,0,3.140810013,-3.140810013,1,0,0,8.671199799,-8.671199799,1,0,0,3.819439888,-3.819439888,1,0,85.7142985,48,-47.14289856,0.982142985,0.017857101,214.56,123.18,3.86,0.85,2.61,4.58,6.25,8.28,34.36,,
-1,-1,-1,251, ,779891.1395,4997672.434,30,84.57330805,8113,3.346139908,3.589999914,-0.243860006,0.067927599,0.932071984,0.0233765,0.0196,0.00377646,0.16155,1.192680001,1.020059943,1.450000048,-0.429940999,0.296510994,0.703489006,0.210292995,0.002,0.208293006,0.990489006,105.1460037,0.15772,0.002,0.155719995,0.987318993,78.86000061,84.57330322,133.8000031,-49.22669983,0.367913008,0.632088006,0,124.625,-124.625,1,0,0,0.98477298,-0.98477298,1,0,0,1.190649986,-1.190649986,1,0,0,1.27026999,-1.27026999,1,0,52.3810029,74,-73.47619629,0.992920995,0.00707851,590.43,296.01,4.2,1.42,0,7.79,4.92,1.51,18.06,,
-1,-1,-1,252, ,806131.2091,5004238.192,10,207.6629056,8735,5.829899788,9.75,-3.920099974,0.402061999,0.597938001,0.0228434,0.023499999,-0.000656579,0.0279395,0.972060978,1.194499969,1.100000024,0.094498903,0.0791118,1.085909963,0.120700002,0.109999999,0.0107,0.088649601,1.097270012,0.090525202,0.109999999,-0.019474801,0.177044004,0.822956026,207.6629944,187.1999969,20.46290016,0.098539002,1.109310031,0,36.6957016,-36.6957016,1,0,0,12.08530045,-12.08530045,1,0,0,21.48460007,-21.48460007,1,0,0,5.388160229,-5.388160229,1,0,85.0000024,2,-1.149999976,0.574999988,0.425000012,53.42,28.44,0,0,9.91,1.83,10,7.67,41.7,,
-1,-1,-1,253, ,796949.8906,5005894.929,10,115.4695362,8102,2.424540043,8.050000191,-5.625460148,0.698814988,0.301185012,0.0209613,0.0219,-0.000938721,0.042863999,0.957135975,1.015869975,1.019999981,-0.00413168,0.00405066,0.99594897,0.290228009,0.02,0.270227998,0.931088984,14.51140022,0.217671007,0.02,0.197670996,0.90811801,10.88360023,115.4700012,117.8000031,-2.330460072,0.019783201,0.98021698,0,67.98680115,-67.98680115,1,0,0,1.161219954,-1.161219954,1,0,0,1.682090044,-1.682090044,1,0,0,1.029410005,-1.029410005,1,0,66.6666985,9,-8.333330154,0.92592603,0.074074097,220.71,58.23,0,0,8.72,5.19,0,0,0,,
-1,-1,-1,254, ,834213.5099,5012775.682,20,95.84969069,8644,3.413630009,4.949999809,-1.536370039,0.310377985,0.689621985,0.036082398,0.027799999,0.00828236,0.229540005,1.297930002,1.002040029,1.269999981,-0.267960995,0.210993007,0.789007008,0.206135005,0.039999999,0.166134998,0.805952013,5.153379917,0.154602006,0.039999999,0.114602,0.741271019,3.865050077,95.84970093,120.6999969,-24.85029984,0.205884993,0.794115007,0,57.52500153,-57.52500153,1,0,0,21.38199997,-21.38199997,1,0,0,17.94210052,-17.94210052,1,0,0,11.5,-11.5,1,0,75,2,-1.25,0.625,0.375,207.13,68.49,0.21,0,9.22,6.14,5.67,7.52,40.13,,
-1,-1,-1,255, ,827117.3664,5015392.809,30,148.2564172,8650,3.186870098,4.949999809,-1.76312995,0.356187999,0.643812001,0.042353101,0.0275,0.0148531,0.350697011,1.540109992,1.007809997,1.25,-0.242190003,0.193752006,0.806248009,0.220802993,0.07,0.150803,0.682974994,3.154330015,0.165601999,0.07,0.095601998,0.577300012,2.365740061,148.2559967,179.6000061,-31.34359932,0.174519002,0.825480998,0,76.73860168,-76.73860168,1,0,0,11.44680023,-11.44680023,1,0,0,0.648087978,-0.648087978,1,0,0,5.358109951,-5.358109951,1,0,64.2857015,42,-41.35710144,0.984694004,0.0153061,356.35,164.68,2.06,0,10,6.81,10,2.44,46.36,,
-1,-1,-1,256, ,837950.3843,5012800.978,30,175.2439445,8719,3.434250116,3.900000095,-0.465750009,0.119423002,0.880577028,0.022504101,0.0252,-0.00269593,0.106982,0.893018007,1.036170006,1.080000043,-0.043834399,0.040587399,0.959412992,0.204898,0.039999999,0.164897993,0.80478102,5.122449875,0.153672993,0.039999999,0.113673002,0.739706993,3.841820002,175.2440033,182,-6.756060123,0.037121199,0.962879002,0,74.90910339,-74.90910339,1,0,0,4.899879932,-4.899879932,1,0,0,11.57339954,-11.57339954,1,0,0,4.41892004,-4.41892004,1,0,100,15,-14,0.93333298,0.0666667,186.81,180.22,0.41,0,10,4.83,9.75,4.58,42.09,,
-1,-1,-1,257, ,813078.4094,4948175.34,10,126.8973969,8675,3.665689945,4.159999847,-0.494309992,0.118825004,0.881174982,0.021589801,0.0178,0.00378977,0.175534993,1.212910056,1.083680034,1.299999952,-0.216322005,0.166401997,0.833598018,0.191961005,0.029999999,0.161961004,0.843717992,6.398700237,0.143970996,0.029999999,0.113971002,0.791625023,4.799029827,126.8970032,161.8000031,-34.90259933,0.215713993,0.784286022,0,73.28749847,-73.28749847,1,0,0,1.364490032,-1.364490032,1,0,0,12.72729969,-12.72729969,1,0,0,4.571430206,-4.571430206,1,0,66.6666985,6,-5.333330154,0.888889015,0.111111,315.2,156.88,2.49,0,10,6.62,9.87,0.39,41.59,,
-1,-1,-1,258, ,794631.8579,4957812.242,20,147.092459,7543,2.820919991,3.369999886,-0.549080014,0.162931994,0.837068021,0.033519901,0.0285,0.00501994,0.149759993,1.176139951,1.015089989,1.330000043,-0.314909011,0.236773998,0.763225973,0,0,0,0,0,0,0,0,0,0,147.0919952,193.1000061,-46.00749969,0.238258004,0.761741996,0,77.3125,-77.3125,1,0,0,13.09619999,-13.09619999,1,0,0,1.157410026,-1.157410026,1,0,0,6.61537981,-6.61537981,1,0,65.6036019,31,-30.34399986,0.978838027,0.021162501,212.33,112.78,2.91,1.21,0,5.53,4.71,2,0,,
-1,-1,-1,259, ,775735.328,4959414.076,40,91.90104924,7541,3.866919994,3.00999999,0.856920004,0.221603006,1.284690022,0.041760299,0.038899999,0.00286025,0.068492197,1.073529959,1.017609954,1.070000052,-0.0523871,0.0489599,0.95104003,0,0,0,0,0,0,0,0,0,0,91.90100098,114.3000031,-22.39900017,0.195966005,0.804033995,0,80.8946991,-80.8946991,1,0,0,2.765130043,-2.765130043,1,0,0,0,0,0,0,0,1.25,-1.25,1,0,100,72,-71,0.986110985,0.0138889,192.48,18.62,6.72,6.2,0,7.37,2.46,0,0,,
-1,-1,-1,260, ,827362.1269,4977571.164,20,129.7004907,8722,2.168119907,2.24000001,-0.071880102,0.0320893,0.967911005,0.012145,0.0163,-0.004155,0.254907995,0.745091975,1.005949974,1.269999981,-0.264052004,0.207914993,0.792084992,0.324553013,0.005,0.319552988,0.984593987,64.91059875,0.243414998,0.005,0.238415003,0.979458988,48.68299866,129.6999969,167.6000061,-37.8995018,0.226131007,0.773868978,0,71.38749695,-71.38749695,1,0,0,2.503940105,-2.503940105,1,0,0,3.517260075,-3.517260075,1,0,0,2.164289951,-2.164289951,1,0,3.7037,36,-35.96300125,0.998970985,0.00102881,214.8,91.26,1.59,5.8,1.34,7.07,0.37,7.15,26.67,,
-1,-1,-1,261, ,870493.1051,4982495.889,10,180.7111518,7513,4.543540001,9.340000153,-4.796460152,0.51354003,0.48646,0.031503901,0.0208,0.0107039,0.339763999,1.514610052,1.052010059,1.210000038,-0.157985002,0.130566001,0.869433999,0.154872999,0.059999999,0.094873004,0.612586021,2.581219912,0.116154,0.059999999,0.056154002,0.483444005,1.935899973,180.7109985,210,-29.28879929,0.139470994,0.860529006,0,105.0599976,-105.0599976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,-66,1,0,1104.76,388.11,3.44,9.27,7.29,10,5.12,4.41,66.74,,
-1,-1,-1,262, ,870606.8308,4984013.762,999,265.2869854,7511,5.712419987,12.53999996,-6.827579975,0.544463992,0.455536008,0.0003361,0.0075,-0.0071639,0.955187023,0.044813398,1.184939981,1.019999981,0.164942995,0.139199004,1.161710024,0.123181999,0.01,0.113182001,0.91881901,12.31820011,0.092386901,0.01,0.082386903,0.891759992,9.238690376,265.2869873,255.8000031,9.486989975,0.0357612,1.037089944,0,81.41670227,-81.41670227,1,0,0,1.462200046,-1.462200046,1,0,0,0.702863991,-0.702863991,1,0,0,0.972221971,-0.972221971,1,0,12.7660006,33,-32.87229919,0.996132016,0.00386847,805.32,229.93,4.39,4.59,5.72,9.71,4.31,2.42,46.02,,
-1,-1,-1,263, ,822338.0886,4981316.879,40,99.81494367,8723,2.058480024,3.579999924,-1.521520019,0.425006002,0.574994028,0.032991499,0.029300001,0.00369154,0.111892998,1.125990033,1.002769947,1.299999952,-0.297230005,0.228637993,0.771362007,0.341839999,0.003,0.338840008,0.991223991,113.9469986,0.256379992,0.003,0.253380001,0.988299012,85.45999908,99.81490326,120.9000015,-21.08510017,0.174401,0.825599015,0,108.7249985,-108.7249985,1,0,0,0.919752002,-0.919752002,1,0,0,0,0,0,0,0,0.571429014,-0.571429014,1,0,78.5713971,75,-74.21430206,0.989524007,0.0104762,430.11,311.18,4.19,0.12,0,7.08,2.36,7.69,21.98,,
-1,-1,-1,264, ,817762.6545,4986255.56,999,115.2810719,8671,2.682620049,2.519999981,0.162619993,0.060619898,1.064530015,0.038183201,0.030999999,0.00718318,0.188124001,1.231719971,1.035429955,1.220000029,-0.184570998,0.151287004,0.848712981,0.262306988,0.059999999,0.202307001,0.771260023,4.371779919,0.196730003,0.059999999,0.13673,0.695012987,3.278830051,115.2809982,132.8999939,-17.6189003,0.132572994,0.867426991,0,99.32949829,-99.32949829,1,0,0,5.754489899,-5.754489899,1,0,0,24.57019997,-24.57019997,1,0,0,13.05410004,-13.05410004,1,0,100,43,-42,0.976743996,0.023255801,30.1,21.57,5.24,1.27,9.49,0.44,8.42,8.17,50.68,,
-1,-1,-1,265, ,776426.2521,4978990.429,10,88.41175642,7549,2.84032011,1.789999962,1.050320029,0.369789004,1.586770058,0.0192331,0.0221,-0.00286686,0.129721999,0.870278001,1.030799985,1.50999999,-0.479202002,0.31735301,0.682648003,0,0,0,0,0,0,0,0,0,0,88.41179657,120.5999985,-32.1882019,0.266900986,0.733098984,0,91.77500153,-91.77500153,1,0,0,4.712609768,-4.712609768,1,0,0,3.048199892,-3.048199892,1,0,0,3.614289999,-3.614289999,1,0,75,59,-58.25,0.987287998,0.0127119,348.26,133.15,3.56,0.41,0,7.26,5.5,0,0,,
-1,-1,-1,266, ,862692.1327,4983982.707,10,159.7848413,7506,5.716859818,9.039999962,-3.323139906,0.367603987,0.632395983,0.021451799,0.0148,0.00665182,0.310081989,1.449450016,1.145239949,1.190000057,-0.044760499,0.037613802,0.962386012,0.123086996,0.050000001,0.073086999,0.593783021,2.461740017,0.0923151,0.050000001,0.042315099,0.458377004,1.846300006,159.7850037,184,-24.21520042,0.131604001,0.868395984,0,69.7390976,-69.7390976,1,0,0,6.670820236,-6.670820236,1,0,0,9.515800476,-9.515800476,1,0,0,4.677629948,-4.677629948,1,0,60.0000024,42,-41.40000153,0.985714018,0.0142857,288.04,95.68,2.22,0.54,8.17,6.79,10,1.96,42.4,,
-1,-1,-1,267, ,770241.5646,4980150.642,20,160.5101993,7548,4.896699905,5.800000191,-0.903299987,0.155741006,0.844259024,0.030917,0.0211,0.00981695,0.317526996,1.465260029,1.204789996,1.110000014,0.094788603,0.078676499,1.085399985,0,0,0,0,0,0,0,0,0,0,160.5099945,181.5,-20.9897995,0.115645997,0.884353995,0,127.75,-127.75,1,0,0,4.696670055,-4.696670055,1,0,0,0,0,0,0,0,3.567569971,-3.567569971,1,0,64.2857015,94,-93.35710144,0.993161023,0.00683891,99.17,15.34,1.3,0.64,0,3.64,5.25,0.92,0,,
-1,-1,-1,268, ,787545.6949,4981479.042,30,160.7865349,4389,2.907069921,5.860000134,-2.952929974,0.503912985,0.496087015,0.039600499,0.040399998,-0.000799456,0.0197885,0.98021102,1.06704998,1.090000033,-0.0229507,0.0210557,0.978944004,0.242054999,0.02,0.222055003,0.917374015,12.10270023,0.181540996,0.02,0.161541,0.88983202,9.077050209,160.7870026,173.6999969,-12.91349983,0.074343503,0.925656021,0,90.375,-90.375,1,0,25,14.24619961,-13.99619961,0.982451022,0.0175485,25,12.55230045,-12.30230045,0.980082989,0.0199167,25,8.676469803,-8.426469803,0.971185982,0.028813601,63.1788015,45,-44.36819839,0.985960007,0.0140397,23.03,2.49,9.17,0.62,1.53,2.38,0,6.52,18.97,,
-1,-1,-1,269, ,774840.0711,4985155.616,30,73.82711493,5062,2.018019915,5.860000134,-3.84197998,0.655628026,0.344372004,0.039105002,0.040399998,-0.001295,0.032054499,0.96794498,1.042490005,1.090000033,-0.0475104,0.043587498,0.956412017,0.348693013,0.02,0.328693002,0.942642987,17.43470001,0.261519998,0.02,0.241520002,0.923524022,13.07600021,73.82710266,173.6999969,-99.87290192,0.574972987,0.425027013,0,90.375,-90.375,1,0,0,14.24619961,-14.24619961,1,0,0,12.55230045,-12.55230045,1,0,0,8.676469803,-8.676469803,1,0,62.5,45,-44.375,0.986110985,0.0138889,0,0,0,0,0,0,0,0,0,,
-1,-1,-1,270, ,778574.7151,4986537.312,20,154.310024,8103,5.628369808,8.420000076,-2.79163003,0.331548005,0.668452024,0.026447801,0.0174,0.00904775,0.342099011,1.519989967,1.022899985,1.210000038,-0.187104002,0.154631004,0.845368981,0.125021994,0.079999998,0.045022,0.360112995,1.562770009,0.093766503,0.079999998,0.0137665,0.146816999,1.17208004,154.3099976,190,-35.68999863,0.187841997,0.812157989,0,118.3259964,-118.3259964,1,0,0,0.551167011,-0.551167011,1,0,0,0.637247026,-0.637247026,1,0,0,0.657895029,-0.657895029,1,0,76.4706016,72,-71.23529816,0.989378989,0.0106209,68.42,85.49,0.18,0,9.4,3.64,10,1,28.85,,
-1,-1,-1,271, ,788529.2582,4984707.164,10,167.0353211,8110,5.046309948,6.119999886,-1.073690057,0.175439999,0.824559987,0.029117201,0.0206,0.00851723,0.29251501,1.413460016,1.098279953,1.059999943,0.038278501,0.034853201,1.036110044,0.139442995,0.079999998,0.059443001,0.426288992,1.743039966,0.104581997,0.079999998,0.024582,0.235049993,1.30727005,167.0350037,177.5,-10.46469975,0.0589559,0.941043973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.44,3.44,1.1,0,9.97,3.51,8.82,4.64,38.32,,
-1,-1,-1,272, ,824362.3685,4996292.586,10,111.3287463,8648,1.679890037,5.269999981,-3.590110064,0.681235015,0.318765014,0.043017998,0.0548,-0.011782,0.215000004,0.785000026,1.004400015,1.120000005,-0.115597002,0.103211001,0.896789014,0.418879002,0.01,0.408879012,0.976127028,41.88790131,0.314159006,0.01,0.304158986,0.968168974,31.41589928,111.3290024,118.5,-7.171249866,0.060516901,0.939482987,0,43.71049881,-43.71049881,1,0,0,17.18840027,-17.18840027,1,0,0,11.58880043,-11.58880043,1,0,0,6.604839802,-6.604839802,1,0,82.3529005,28,-27.17650032,0.970588028,0.0294118,160.34,72.86,0,0,0,3.96,1.01,5.82,0,,
-1,-1,-1,273, ,782354.8252,4989720.935,30,160.7441011,8112,5.372399807,4.869999886,0.502399981,0.093515001,1.103160024,0.0232029,0.0165,0.00670292,0.288883001,1.406239986,1.053539991,1.110000014,-0.056455299,0.050860599,0.949138999,0.130979002,0.059999999,0.070978999,0.541911006,2.182980061,0.098233998,0.059999999,0.038233999,0.389214009,1.637230039,160.7440033,183.3000031,-22.55590057,0.123055004,0.876945019,0,91.65910339,-91.65910339,1,0,0,5.021080017,-5.021080017,1,0,0,13.60280037,-13.60280037,1,0,0,7.216219902,-7.216219902,1,0,90.9090996,43,-42.09090042,0.978857994,0.0211416,120.02,113.16,1.08,0,9.71,5.05,9.6,0,31.9,,
-1,-1,-1,274, ,832599.2988,5002021.607,10,245.2051188,8645,6.561329842,8.760000229,-2.19866991,0.250990003,0.749010026,0.0227954,0.017000001,0.00579541,0.254236013,1.340909958,1.033679962,1.00999999,0.023676701,0.022905299,1.023440003,0.107244998,0.07,0.037245002,0.347288996,1.532070041,0.080433801,0.07,0.0104338,0.129719004,1.149049997,245.2050018,235.5,9.705120087,0.0395796,1.041210055,0,75.95950317,-75.95950317,1,0,0,12.88029957,-12.88029957,1,0,0,2.769119978,-2.769119978,1,0,0,6.590159893,-6.590159893,1,0,64.2857015,42,-41.35710144,0.984694004,0.0153061,356.69,149.29,0,8.48,5.98,8.59,7.28,7.34,62.13,,
-1,-1,-1,275, ,787900.5454,4996898.376,10,112.8596195,8111,5.004000187,6.309999943,-1.305999994,0.206973001,0.793026984,0.0347833,0.023700001,0.0110833,0.31863901,1.467650056,1.012979984,1,0.0129771,0.0128109,1.012979984,0.140622005,0.07,0.070621997,0.502211988,2.008889914,0.105466001,0.07,0.035466,0.336279005,1.506659985,112.8600006,115.6999969,-2.840379953,0.024549499,0.975449979,0,62.38159943,-62.38159943,1,0,0,8.141739845,-8.141739845,1,0,0,5.241380215,-5.241380215,1,0,0,4.449279785,-4.449279785,1,0,0,0,0,0,0,164.22,126.21,2.26,0,10,4.27,10,0,34.56,,
-1,-1,-1,276, ,797503.3197,5000271.653,30,203.0631029,8101,5.0415802,7.070000172,-2.028419971,0.286904991,0.713095009,0.018361,0.02,-0.001639,0.081950203,0.918049991,1.048460007,1.019999981,0.0284642,0.0271485,1.027909994,0.139572993,0.07,0.069573,0.498470008,1.993899941,0.104680002,0.07,0.034680001,0.331295013,1.495429993,203.0630035,210,-6.936900139,0.033032801,0.966966987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,92.13,0,0,10,1.26,10,0,21.53,,
-1,-1,-1,277, ,806993.4658,5009139.285,10,82.41932233,8640,3.442610025,2.880000114,0.562609971,0.163424999,1.195350051,0.00384268,0.0065,-0.00265732,0.408818007,0.591181993,1.011510015,1.230000019,-0.218487993,0.177633002,0.822367013,0.204400003,0.002,0.202399999,0.990215003,102.1999969,0.153300002,0.002,0.151299998,0.986953974,76.65000153,82.41929626,118.5,-36.08069992,0.30447799,0.69552201,0,66.98680115,-66.98680115,1,0,0,5.421329975,-5.421329975,1,0,0,6.907380104,-6.907380104,1,0,0,4,-4,1,0,40.9673989,1,-0.590326011,0.590326011,0.409673989,253.16,74.25,8.57,2.98,0.73,6.98,0,6.21,31.94,,
